# Constructed from biom file					
OTU.ID	A	C	B	E	D
New.CleanUp.ReferenceOTU3866	1	5	0	0	0
New.CleanUp.ReferenceOTU3869	0	0	1	3	0
New.CleanUp.ReferenceOTU3870	0	0	0	1	1
New.CleanUp.ReferenceOTU3871	1	0	0	2	1
New.CleanUp.ReferenceOTU3879	1	1	3	0	0
New.CleanUp.ReferenceOTU3881	0	0	3	0	0
New.CleanUp.ReferenceOTU3891	0	0	0	0	1
New.CleanUp.ReferenceOTU3895	0	0	1	0	0
New.CleanUp.ReferenceOTU3901	0	3	2	0	2
New.CleanUp.ReferenceOTU3902	0	0	0	2	0
New.CleanUp.ReferenceOTU3903	0	0	1	0	0
New.CleanUp.ReferenceOTU3905	0	1	0	0	1
New.CleanUp.ReferenceOTU3906	0	0	0	0	0
New.CleanUp.ReferenceOTU3907	0	0	0	0	1
New.CleanUp.ReferenceOTU3908	1	1	0	2	0
New.CleanUp.ReferenceOTU3913	1	2	1	0	0
New.CleanUp.ReferenceOTU3915	0	1	0	1	1
New.CleanUp.ReferenceOTU3916	0	0	3	0	4
New.CleanUp.ReferenceOTU3927	3	2	0	0	0
New.CleanUp.ReferenceOTU3930	1	0	0	0	1
New.CleanUp.ReferenceOTU3932	0	1	0	0	0
New.CleanUp.ReferenceOTU3935	0	0	2	0	0
New.CleanUp.ReferenceOTU3937	0	1	0	3	2
New.CleanUp.ReferenceOTU3939	0	0	0	0	0
New.CleanUp.ReferenceOTU3941	0	0	0	0	1
New.CleanUp.ReferenceOTU3944	0	0	0	1	0
New.CleanUp.ReferenceOTU3945	1	0	0	0	0
New.CleanUp.ReferenceOTU3946	0	0	0	0	2
New.CleanUp.ReferenceOTU3948	0	0	0	0	0
New.CleanUp.ReferenceOTU3949	2	1	0	1	1
New.CleanUp.ReferenceOTU3955	0	0	1	0	0
New.CleanUp.ReferenceOTU3957	0	3	0	0	0
New.CleanUp.ReferenceOTU3958	0	1	0	0	1
New.CleanUp.ReferenceOTU3964	0	1	0	0	0
New.CleanUp.ReferenceOTU3973	1	41	9	1	4
New.CleanUp.ReferenceOTU3974	0	0	0	1	1
New.CleanUp.ReferenceOTU3975	2	0	1	5	2
New.CleanUp.ReferenceOTU3977	0	0	0	1	0
New.CleanUp.ReferenceOTU3981	0	0	0	1	0
New.CleanUp.ReferenceOTU3982	0	0	0	0	1
New.CleanUp.ReferenceOTU3983	1	1	1	1	0
New.CleanUp.ReferenceOTU3984	2	0	0	1	0
New.CleanUp.ReferenceOTU3990	0	0	1	0	0
New.CleanUp.ReferenceOTU3994	1	3	0	0	0
New.CleanUp.ReferenceOTU4007	3	4	3	2	1
New.CleanUp.ReferenceOTU4008	0	1	1	3	0
New.CleanUp.ReferenceOTU4009	1	0	0	0	0
New.CleanUp.ReferenceOTU4011	0	0	0	0	1
New.CleanUp.ReferenceOTU4014	6	2	3	9	4
New.CleanUp.ReferenceOTU4015	0	0	0	0	0
New.CleanUp.ReferenceOTU4018	2	0	1	4	3
New.CleanUp.ReferenceOTU4020	0	0	0	0	0
New.CleanUp.ReferenceOTU4024	0	1	0	1	0
New.CleanUp.ReferenceOTU4027	1	0	0	0	2
New.CleanUp.ReferenceOTU4033	1	1	0	1	0
New.CleanUp.ReferenceOTU4040	1	2	3	0	0
New.CleanUp.ReferenceOTU4041	7	0	5	6	8
New.CleanUp.ReferenceOTU4043	0	0	1	0	0
New.CleanUp.ReferenceOTU4047	0	2	0	3	1
New.CleanUp.ReferenceOTU4048	1	1	0	2	5
New.CleanUp.ReferenceOTU4059	0	0	1	1	0
New.CleanUp.ReferenceOTU4060	0	0	0	1	0
New.CleanUp.ReferenceOTU4062	0	0	0	0	2
New.CleanUp.ReferenceOTU4066	1	0	0	0	0
New.CleanUp.ReferenceOTU4067	0	1	0	0	0
New.CleanUp.ReferenceOTU4069	4	1	0	3	5
New.CleanUp.ReferenceOTU4071	0	0	2	1	0
New.CleanUp.ReferenceOTU4081	0	1	0	0	0
New.CleanUp.ReferenceOTU4084	0	0	0	0	0
New.CleanUp.ReferenceOTU4086	0	0	0	0	1
New.CleanUp.ReferenceOTU4087	0	0	1	0	0
New.CleanUp.ReferenceOTU4090	1	0	0	0	0
New.CleanUp.ReferenceOTU4093	5	6	3	7	14
New.CleanUp.ReferenceOTU4094	0	0	0	1	0
New.CleanUp.ReferenceOTU4104	1	3	0	1	0
New.CleanUp.ReferenceOTU4105	1	2	2	4	2
New.CleanUp.ReferenceOTU4112	0	0	0	1	0
New.CleanUp.ReferenceOTU4113	0	1	0	0	0
New.CleanUp.ReferenceOTU4114	1	0	0	1	0
New.CleanUp.ReferenceOTU4117	0	1	0	0	1
New.CleanUp.ReferenceOTU4122	0	0	1	0	0
New.CleanUp.ReferenceOTU4123	1	3	0	0	1
New.CleanUp.ReferenceOTU4125	0	1	1	1	4
New.CleanUp.ReferenceOTU4127	1	1	1	0	0
New.CleanUp.ReferenceOTU4129	0	1	0	0	0
New.CleanUp.ReferenceOTU4131	1	0	0	0	2
New.CleanUp.ReferenceOTU4132	0	0	0	1	0
New.CleanUp.ReferenceOTU4135	2	2	1	1	0
New.CleanUp.ReferenceOTU4151	0	0	0	0	1
New.CleanUp.ReferenceOTU4153	2	7	5	10	5
New.CleanUp.ReferenceOTU4156	0	0	0	1	0
New.CleanUp.ReferenceOTU4159	0	0	2	0	0
New.CleanUp.ReferenceOTU4160	2	3	1	2	1
New.CleanUp.ReferenceOTU4161	0	1	0	0	1
New.CleanUp.ReferenceOTU4162	0	0	0	1	1
New.CleanUp.ReferenceOTU4172	1	1	0	0	1
New.CleanUp.ReferenceOTU4179	0	0	0	1	1
New.CleanUp.ReferenceOTU4180	0	2	0	1	2
New.CleanUp.ReferenceOTU4181	1	2	0	3	5
New.CleanUp.ReferenceOTU4187	0	0	0	0	1
New.CleanUp.ReferenceOTU4189	0	1	0	0	1
New.CleanUp.ReferenceOTU4201	1	0	0	0	0
New.CleanUp.ReferenceOTU4202	8	10	6	11	6
New.CleanUp.ReferenceOTU4206	0	0	3	0	0
New.CleanUp.ReferenceOTU4213	0	0	0	0	0
New.CleanUp.ReferenceOTU4217	0	0	0	0	1
New.CleanUp.ReferenceOTU4220	0	0	0	1	0
New.CleanUp.ReferenceOTU4227	0	0	0	1	0
New.CleanUp.ReferenceOTU4234	1	0	1	0	0
New.CleanUp.ReferenceOTU4236	0	1	0	0	1
New.CleanUp.ReferenceOTU4241	0	2	0	1	2
New.CleanUp.ReferenceOTU4242	4	2	1	4	6
New.CleanUp.ReferenceOTU4245	14	1	3	4	6
New.CleanUp.ReferenceOTU4248	1	1	1	0	0
New.CleanUp.ReferenceOTU4249	1	0	0	1	0
New.CleanUp.ReferenceOTU4254	0	3	0	0	0
New.CleanUp.ReferenceOTU4258	23	10	7	10	18
New.CleanUp.ReferenceOTU4260	0	0	2	0	0
New.CleanUp.ReferenceOTU4262	0	0	0	1	0
New.CleanUp.ReferenceOTU4269	0	1	0	0	0
New.CleanUp.ReferenceOTU4270	0	0	0	0	1
New.CleanUp.ReferenceOTU4277	0	0	0	0	1
New.CleanUp.ReferenceOTU4278	2	1	0	1	2
New.CleanUp.ReferenceOTU4281	58	20	21	65	52
New.CleanUp.ReferenceOTU4283	0	0	0	1	0
New.CleanUp.ReferenceOTU4285	0	0	1	0	1
New.CleanUp.ReferenceOTU4290	0	2	3	0	0
New.CleanUp.ReferenceOTU4291	0	0	0	0	0
New.CleanUp.ReferenceOTU4292	1	0	0	0	0
New.CleanUp.ReferenceOTU4298	0	0	0	0	1
New.CleanUp.ReferenceOTU4299	0	0	1	0	0
New.CleanUp.ReferenceOTU4301	0	0	2	0	1
New.CleanUp.ReferenceOTU4302	0	0	0	0	1
New.CleanUp.ReferenceOTU4305	0	1	0	0	0
New.CleanUp.ReferenceOTU4313	1	0	0	0	0
New.CleanUp.ReferenceOTU4321	0	0	0	2	0
New.CleanUp.ReferenceOTU4322	0	3	0	0	1
New.CleanUp.ReferenceOTU4329	0	4	0	0	0
New.CleanUp.ReferenceOTU4331	1	7	3	2	1
New.CleanUp.ReferenceOTU4333	0	1	1	0	0
New.CleanUp.ReferenceOTU4338	2	2	3	3	4
New.CleanUp.ReferenceOTU4341	0	1	0	0	1
New.CleanUp.ReferenceOTU4344	1	0	1	1	4
New.CleanUp.ReferenceOTU4345	0	0	1	1	0
New.CleanUp.ReferenceOTU4347	0	0	0	0	0
New.CleanUp.ReferenceOTU4349	0	0	1	0	0
New.CleanUp.ReferenceOTU4358	1	4	0	2	0
New.CleanUp.ReferenceOTU4359	1	1	1	2	0
New.CleanUp.ReferenceOTU4369	1	1	3	0	1
New.CleanUp.ReferenceOTU4370	2	3	6	6	6
New.CleanUp.ReferenceOTU4371	0	1	0	0	0
New.CleanUp.ReferenceOTU4373	0	1	0	0	0
New.CleanUp.ReferenceOTU4376	0	0	0	1	0
New.CleanUp.ReferenceOTU4383	1	3	8	0	1
New.CleanUp.ReferenceOTU4386	0	0	1	0	1
New.CleanUp.ReferenceOTU4389	0	0	1	0	0
New.CleanUp.ReferenceOTU4390	2	1	1	1	1
New.CleanUp.ReferenceOTU4391	0	1	0	0	2
New.CleanUp.ReferenceOTU4392	1	0	1	0	1
New.CleanUp.ReferenceOTU4393	1	0	0	0	0
New.CleanUp.ReferenceOTU4394	1	0	0	0	0
New.CleanUp.ReferenceOTU4397	0	2	0	0	0
New.CleanUp.ReferenceOTU4398	0	1	0	1	0
New.CleanUp.ReferenceOTU4402	3	3	0	1	1
New.CleanUp.ReferenceOTU4407	0	0	0	0	1
New.CleanUp.ReferenceOTU4408	0	0	0	1	1
New.CleanUp.ReferenceOTU4410	0	0	7	0	3
New.CleanUp.ReferenceOTU4413	1	0	0	0	1
New.CleanUp.ReferenceOTU4415	2	2	0	1	0
New.CleanUp.ReferenceOTU4417	0	0	0	0	0
New.CleanUp.ReferenceOTU4423	0	0	1	0	0
New.CleanUp.ReferenceOTU4426	0	2	0	0	0
New.CleanUp.ReferenceOTU4427	0	0	0	0	0
New.CleanUp.ReferenceOTU4432	0	0	0	0	0
New.CleanUp.ReferenceOTU4433	1	1	0	0	0
New.CleanUp.ReferenceOTU4435	0	1	0	0	0
New.CleanUp.ReferenceOTU4436	1	2	1	0	1
New.CleanUp.ReferenceOTU4438	1	2	1	0	0
New.CleanUp.ReferenceOTU4445	1	8	8	3	1
New.CleanUp.ReferenceOTU4446	1	0	0	0	1
New.CleanUp.ReferenceOTU4450	1	0	0	0	0
New.CleanUp.ReferenceOTU4451	0	1	1	0	0
New.CleanUp.ReferenceOTU4452	0	1	1	0	1
New.CleanUp.ReferenceOTU4453	0	0	1	0	0
New.CleanUp.ReferenceOTU4456	12	9	6	10	10
New.CleanUp.ReferenceOTU4461	2	0	1	0	0
New.CleanUp.ReferenceOTU4463	14	8	9	14	9
New.CleanUp.ReferenceOTU4476	1	0	0	0	1
New.CleanUp.ReferenceOTU4480	0	2	0	0	0
New.CleanUp.ReferenceOTU4482	0	0	0	2	1
New.CleanUp.ReferenceOTU4485	1	0	1	0	0
New.CleanUp.ReferenceOTU4487	0	4	0	3	5
New.CleanUp.ReferenceOTU4488	0	0	1	0	0
New.CleanUp.ReferenceOTU4495	0	0	0	1	1
New.CleanUp.ReferenceOTU4504	0	0	1	0	1
New.CleanUp.ReferenceOTU4510	0	0	0	1	0
New.CleanUp.ReferenceOTU4512	0	0	0	0	0
New.CleanUp.ReferenceOTU4517	1	1	0	1	0
New.CleanUp.ReferenceOTU4518	0	0	0	2	2
New.CleanUp.ReferenceOTU4522	1	1	0	0	0
New.CleanUp.ReferenceOTU4523	1	0	0	0	4
New.CleanUp.ReferenceOTU4526	0	0	2	0	1
New.CleanUp.ReferenceOTU4529	1	0	0	0	3
New.CleanUp.ReferenceOTU4532	0	0	1	0	2
New.CleanUp.ReferenceOTU4535	0	0	2	0	0
New.CleanUp.ReferenceOTU4537	0	0	2	0	0
New.CleanUp.ReferenceOTU4539	0	1	0	0	0
New.CleanUp.ReferenceOTU4540	0	1	0	0	1
New.CleanUp.ReferenceOTU4544	1	0	0	0	0
New.CleanUp.ReferenceOTU4548	0	0	0	0	1
New.CleanUp.ReferenceOTU4550	0	1	1	0	0
New.CleanUp.ReferenceOTU4553	0	0	1	3	0
New.CleanUp.ReferenceOTU4554	1	4	3	2	1
New.CleanUp.ReferenceOTU4565	0	0	1	0	0
New.CleanUp.ReferenceOTU4567	0	1	0	1	0
New.CleanUp.ReferenceOTU4570	1	0	2	0	0
New.CleanUp.ReferenceOTU4574	1	1	0	0	0
New.CleanUp.ReferenceOTU4575	0	1	0	0	0
New.CleanUp.ReferenceOTU4578	0	0	1	0	1
New.CleanUp.ReferenceOTU4580	1	0	1	0	0
New.CleanUp.ReferenceOTU4584	0	1	3	2	9
New.CleanUp.ReferenceOTU4586	1	0	0	0	1
New.CleanUp.ReferenceOTU4590	0	0	0	0	1
New.CleanUp.ReferenceOTU4592	1	0	0	1	0
New.CleanUp.ReferenceOTU4599	0	0	0	0	0
New.CleanUp.ReferenceOTU4602	1	0	0	0	2
New.CleanUp.ReferenceOTU4605	0	2	0	3	0
New.CleanUp.ReferenceOTU4606	0	0	0	0	0
New.CleanUp.ReferenceOTU4607	1	0	0	2	0
New.CleanUp.ReferenceOTU4609	1	0	0	1	0
New.CleanUp.ReferenceOTU4617	2	0	0	1	0
New.CleanUp.ReferenceOTU4618	1	0	0	2	0
New.CleanUp.ReferenceOTU4621	0	0	1	0	0
New.CleanUp.ReferenceOTU4622	0	0	0	1	0
New.CleanUp.ReferenceOTU4624	2	2	0	3	1
New.CleanUp.ReferenceOTU4627	0	0	0	4	1
New.CleanUp.ReferenceOTU4628	8	2	0	4	10
New.CleanUp.ReferenceOTU4631	1	1	0	0	0
New.CleanUp.ReferenceOTU4633	0	2	1	0	0
New.CleanUp.ReferenceOTU4640	1	1	1	0	2
New.CleanUp.ReferenceOTU4644	1	1	0	0	2
New.CleanUp.ReferenceOTU4645	0	1	0	1	2
New.CleanUp.ReferenceOTU4647	1	1	1	3	3
New.CleanUp.ReferenceOTU4648	0	0	0	0	1
New.CleanUp.ReferenceOTU4651	0	1	0	1	0
New.CleanUp.ReferenceOTU4652	0	7	9	0	1
New.CleanUp.ReferenceOTU4654	1	0	0	0	0
New.CleanUp.ReferenceOTU4661	3	6	0	1	1
New.CleanUp.ReferenceOTU4665	6	27	18	5	1
New.CleanUp.ReferenceOTU4673	0	0	0	1	0
New.CleanUp.ReferenceOTU4677	0	0	1	0	1
New.CleanUp.ReferenceOTU4678	0	0	0	1	1
New.CleanUp.ReferenceOTU4681	0	0	2	0	0
New.CleanUp.ReferenceOTU4684	1	0	0	1	0
New.CleanUp.ReferenceOTU4686	1	0	0	0	1
New.CleanUp.ReferenceOTU4690	1	0	0	0	0
New.CleanUp.ReferenceOTU4698	2	1	0	0	0
New.CleanUp.ReferenceOTU4701	1	0	0	0	0
New.CleanUp.ReferenceOTU4702	0	1	0	0	0
New.CleanUp.ReferenceOTU4705	0	0	0	0	1
New.CleanUp.ReferenceOTU4706	0	0	2	0	1
New.CleanUp.ReferenceOTU4707	0	0	0	0	1
New.CleanUp.ReferenceOTU4708	1	1	0	1	0
New.CleanUp.ReferenceOTU4709	1	0	0	0	0
New.CleanUp.ReferenceOTU4710	3	0	0	1	1
New.CleanUp.ReferenceOTU4713	0	1	1	0	1
New.CleanUp.ReferenceOTU4714	0	0	0	1	0
New.CleanUp.ReferenceOTU4715	1	1	0	0	1
New.CleanUp.ReferenceOTU4722	0	0	0	0	1
New.CleanUp.ReferenceOTU4732	2	0	0	0	0
New.CleanUp.ReferenceOTU4733	0	1	0	1	0
New.CleanUp.ReferenceOTU4735	1	0	0	0	1
New.CleanUp.ReferenceOTU4736	3	0	0	2	14
New.CleanUp.ReferenceOTU4737	1	0	0	2	0
New.CleanUp.ReferenceOTU4738	2	2	3	3	1
New.CleanUp.ReferenceOTU4741	0	0	0	1	0
New.CleanUp.ReferenceOTU4744	1	0	0	0	0
New.CleanUp.ReferenceOTU4746	0	0	1	0	0
New.CleanUp.ReferenceOTU4752	0	0	1	1	0
New.CleanUp.ReferenceOTU4753	3	5	0	4	4
New.CleanUp.ReferenceOTU4755	3	0	0	0	2
New.CleanUp.ReferenceOTU4756	1	4	1	0	0
New.CleanUp.ReferenceOTU4758	0	0	2	0	0
New.CleanUp.ReferenceOTU4760	0	0	2	0	0
New.CleanUp.ReferenceOTU4762	0	0	0	0	1
New.CleanUp.ReferenceOTU4764	1	0	1	1	0
New.CleanUp.ReferenceOTU4766	0	0	0	1	0
New.CleanUp.ReferenceOTU4770	1	1	0	0	0
New.CleanUp.ReferenceOTU4783	0	1	0	1	1
New.CleanUp.ReferenceOTU4784	0	1	0	0	0
New.CleanUp.ReferenceOTU4785	1	0	1	0	1
New.CleanUp.ReferenceOTU4787	0	0	1	0	1
New.CleanUp.ReferenceOTU4789	0	0	0	1	0
New.CleanUp.ReferenceOTU4792	0	0	0	1	0
New.CleanUp.ReferenceOTU4793	0	0	0	0	1
New.CleanUp.ReferenceOTU4795	0	2	1	1	0
New.CleanUp.ReferenceOTU4796	1	0	0	0	0
New.CleanUp.ReferenceOTU4797	1	0	0	0	0
New.CleanUp.ReferenceOTU4799	0	0	1	1	1
New.CleanUp.ReferenceOTU4802	0	0	0	1	2
New.CleanUp.ReferenceOTU4803	0	0	0	0	1
New.CleanUp.ReferenceOTU4809	1	0	0	0	1
New.CleanUp.ReferenceOTU4813	0	1	0	2	0
New.CleanUp.ReferenceOTU4817	0	0	1	0	0
New.CleanUp.ReferenceOTU4821	0	0	1	1	1
New.CleanUp.ReferenceOTU4822	0	0	0	2	0
New.CleanUp.ReferenceOTU4834	0	0	2	0	0
New.CleanUp.ReferenceOTU4836	0	0	0	0	0
New.CleanUp.ReferenceOTU4844	1	0	1	0	0
New.CleanUp.ReferenceOTU4845	0	2	1	0	0
New.CleanUp.ReferenceOTU4848	0	0	1	0	0
New.CleanUp.ReferenceOTU4862	0	0	2	0	0
New.CleanUp.ReferenceOTU4863	0	1	0	0	0
New.CleanUp.ReferenceOTU4865	2	0	1	0	1
New.CleanUp.ReferenceOTU4871	0	0	0	2	0
New.CleanUp.ReferenceOTU4874	0	1	0	0	1
New.CleanUp.ReferenceOTU4877	0	0	0	0	1
New.CleanUp.ReferenceOTU4878	0	1	0	1	0
New.CleanUp.ReferenceOTU4883	0	0	3	1	0
New.CleanUp.ReferenceOTU4887	0	2	0	2	0
New.CleanUp.ReferenceOTU4888	0	0	1	0	1
New.CleanUp.ReferenceOTU4890	0	1	1	1	0
New.CleanUp.ReferenceOTU4898	0	0	1	0	1
New.CleanUp.ReferenceOTU4901	0	1	1	0	0
New.CleanUp.ReferenceOTU4905	0	0	0	1	1
New.CleanUp.ReferenceOTU4910	0	0	0	1	0
New.CleanUp.ReferenceOTU4911	1	0	0	0	1
New.CleanUp.ReferenceOTU4912	0	0	0	0	1
New.CleanUp.ReferenceOTU4916	0	1	1	1	0
New.CleanUp.ReferenceOTU4923	0	0	0	1	0
New.CleanUp.ReferenceOTU4930	1	0	0	0	0
New.CleanUp.ReferenceOTU4932	1	1	1	0	0
New.CleanUp.ReferenceOTU4934	1	4	0	1	1
New.CleanUp.ReferenceOTU4938	4	2	2	9	3
New.CleanUp.ReferenceOTU4940	0	0	2	0	0
New.CleanUp.ReferenceOTU4945	0	0	2	0	2
New.CleanUp.ReferenceOTU4949	1	0	0	0	0
New.CleanUp.ReferenceOTU4951	0	1	0	0	1
New.CleanUp.ReferenceOTU4954	0	0	0	1	1
New.CleanUp.ReferenceOTU4956	0	1	0	0	0
New.CleanUp.ReferenceOTU4959	0	3	2	0	3
New.CleanUp.ReferenceOTU4960	4	1	1	0	0
New.CleanUp.ReferenceOTU4963	1	0	1	1	0
New.CleanUp.ReferenceOTU4965	0	0	0	1	1
New.CleanUp.ReferenceOTU4971	1	0	0	1	2
New.CleanUp.ReferenceOTU4973	1	0	0	0	1
New.CleanUp.ReferenceOTU4977	0	0	1	0	0
New.CleanUp.ReferenceOTU4978	0	0	0	0	0
New.CleanUp.ReferenceOTU4984	0	0	0	1	0
New.CleanUp.ReferenceOTU4986	0	1	0	0	0
New.CleanUp.ReferenceOTU4991	0	0	0	1	0
New.CleanUp.ReferenceOTU4994	2	2	1	6	3
New.CleanUp.ReferenceOTU4995	2	1	0	1	0
New.CleanUp.ReferenceOTU5004	0	2	0	5	5
New.CleanUp.ReferenceOTU5006	0	1	0	0	0
New.CleanUp.ReferenceOTU5008	1	0	0	0	1
New.CleanUp.ReferenceOTU5018	0	0	2	1	0
New.CleanUp.ReferenceOTU5020	1	0	0	0	0
New.CleanUp.ReferenceOTU5021	0	0	0	0	0
New.CleanUp.ReferenceOTU5031	3	10	6	9	5
New.CleanUp.ReferenceOTU5032	0	0	0	1	0
New.CleanUp.ReferenceOTU5033	0	0	0	3	0
New.CleanUp.ReferenceOTU5038	0	0	0	1	0
New.CleanUp.ReferenceOTU5039	0	0	0	0	0
New.CleanUp.ReferenceOTU5042	0	0	0	1	0
New.CleanUp.ReferenceOTU5045	1	0	0	0	0
New.CleanUp.ReferenceOTU5046	2	0	2	5	3
New.CleanUp.ReferenceOTU5049	1	0	0	1	0
New.CleanUp.ReferenceOTU5055	1	0	0	0	0
New.CleanUp.ReferenceOTU5058	0	0	2	0	0
New.CleanUp.ReferenceOTU5060	0	0	1	1	1
New.CleanUp.ReferenceOTU5062	0	0	0	0	0
New.CleanUp.ReferenceOTU5064	1	1	0	0	0
New.CleanUp.ReferenceOTU5065	0	0	5	1	0
New.CleanUp.ReferenceOTU5066	0	1	2	1	2
New.CleanUp.ReferenceOTU5070	0	0	0	0	1
New.CleanUp.ReferenceOTU5074	0	0	0	1	0
New.CleanUp.ReferenceOTU5075	1	1	1	3	1
New.CleanUp.ReferenceOTU5085	0	1	0	1	0
New.CleanUp.ReferenceOTU5088	1	1	0	2	0
New.CleanUp.ReferenceOTU5089	0	0	1	1	1
New.CleanUp.ReferenceOTU5091	0	1	0	2	0
New.CleanUp.ReferenceOTU5095	1	0	0	0	0
New.CleanUp.ReferenceOTU5096	0	0	1	0	1
New.CleanUp.ReferenceOTU5104	0	0	1	0	0
New.CleanUp.ReferenceOTU5106	0	0	1	0	0
New.CleanUp.ReferenceOTU5109	0	0	1	0	0
New.CleanUp.ReferenceOTU5111	1	0	0	1	0
New.CleanUp.ReferenceOTU5113	15	9	6	15	16
New.CleanUp.ReferenceOTU5114	0	0	1	0	0
New.CleanUp.ReferenceOTU5119	1	0	0	0	0
New.CleanUp.ReferenceOTU5125	0	0	0	1	1
New.CleanUp.ReferenceOTU5128	1	0	0	3	1
New.CleanUp.ReferenceOTU5131	0	1	0	0	0
New.CleanUp.ReferenceOTU5137	0	1	5	1	1
New.CleanUp.ReferenceOTU5140	0	0	1	1	0
New.CleanUp.ReferenceOTU5141	1	0	0	0	0
New.CleanUp.ReferenceOTU5145	0	0	0	0	0
New.CleanUp.ReferenceOTU5148	0	0	1	0	0
New.CleanUp.ReferenceOTU5153	0	0	0	0	1
New.CleanUp.ReferenceOTU5160	1	0	0	0	1
New.CleanUp.ReferenceOTU5163	0	0	0	0	1
New.CleanUp.ReferenceOTU5164	0	0	1	0	0
New.CleanUp.ReferenceOTU5166	0	0	0	0	1
New.CleanUp.ReferenceOTU5167	0	0	1	0	0
New.CleanUp.ReferenceOTU5168	0	0	0	1	0
New.CleanUp.ReferenceOTU5174	0	1	0	0	1
New.CleanUp.ReferenceOTU5176	0	0	0	0	0
New.CleanUp.ReferenceOTU5178	1	0	0	0	0
New.CleanUp.ReferenceOTU5181	0	0	1	0	0
New.CleanUp.ReferenceOTU5183	0	0	0	0	1
New.CleanUp.ReferenceOTU5185	0	0	0	1	0
New.CleanUp.ReferenceOTU5191	0	0	0	0	1
New.CleanUp.ReferenceOTU5196	0	1	0	0	1
New.CleanUp.ReferenceOTU5197	0	0	3	0	0
New.CleanUp.ReferenceOTU5200	1	0	0	0	0
New.CleanUp.ReferenceOTU5201	1	0	0	0	0
New.CleanUp.ReferenceOTU5202	0	0	1	0	0
New.CleanUp.ReferenceOTU5206	0	0	3	0	2
New.CleanUp.ReferenceOTU5207	2	0	0	1	1
New.CleanUp.ReferenceOTU5208	0	0	1	0	2
New.CleanUp.ReferenceOTU5213	7	6	4	17	5
New.CleanUp.ReferenceOTU5215	2	0	0	0	0
New.CleanUp.ReferenceOTU5217	3	5	1	6	5
New.CleanUp.ReferenceOTU5223	1	0	0	1	0
New.CleanUp.ReferenceOTU5224	0	0	0	0	1
New.CleanUp.ReferenceOTU5227	1	0	0	0	0
New.CleanUp.ReferenceOTU5229	0	0	0	0	2
New.CleanUp.ReferenceOTU5234	0	0	1	0	0
New.CleanUp.ReferenceOTU5237	0	0	1	0	0
New.CleanUp.ReferenceOTU5240	0	8	3	3	1
New.CleanUp.ReferenceOTU5242	0	1	0	0	0
New.CleanUp.ReferenceOTU5247	1	1	0	2	0
New.CleanUp.ReferenceOTU5252	2	0	1	1	2
New.CleanUp.ReferenceOTU5255	0	0	1	1	0
New.CleanUp.ReferenceOTU5256	0	0	0	1	0
New.CleanUp.ReferenceOTU5258	3	14	13	0	4
New.CleanUp.ReferenceOTU5260	0	0	0	0	0
New.CleanUp.ReferenceOTU5261	1	0	0	0	0
New.CleanUp.ReferenceOTU5266	0	0	1	0	0
New.CleanUp.ReferenceOTU5269	0	0	1	0	0
New.CleanUp.ReferenceOTU5272	0	3	0	0	0
New.CleanUp.ReferenceOTU5283	0	2	0	0	0
New.CleanUp.ReferenceOTU5286	0	1	0	0	0
New.CleanUp.ReferenceOTU5287	0	1	0	0	1
New.CleanUp.ReferenceOTU5293	1	1	0	0	0
New.CleanUp.ReferenceOTU5297	1	0	0	1	1
New.CleanUp.ReferenceOTU5305	0	3	0	0	0
New.CleanUp.ReferenceOTU5307	1	0	0	0	0
New.CleanUp.ReferenceOTU5309	0	2	0	4	1
New.CleanUp.ReferenceOTU5311	1	1	1	0	0
New.CleanUp.ReferenceOTU5312	1	1	0	0	1
New.CleanUp.ReferenceOTU5313	0	1	0	0	2
New.CleanUp.ReferenceOTU5314	0	0	0	1	1
New.CleanUp.ReferenceOTU5316	8	4	0	7	5
New.CleanUp.ReferenceOTU5319	0	0	1	0	1
New.CleanUp.ReferenceOTU5324	0	3	1	0	1
New.CleanUp.ReferenceOTU5329	0	1	3	0	0
New.CleanUp.ReferenceOTU5333	1	0	0	0	0
New.CleanUp.ReferenceOTU5334	0	0	0	0	1
New.CleanUp.ReferenceOTU5337	1	0	0	0	0
New.CleanUp.ReferenceOTU5343	0	0	0	0	1
New.CleanUp.ReferenceOTU5345	0	0	0	0	1
New.CleanUp.ReferenceOTU5348	1	0	0	1	0
New.CleanUp.ReferenceOTU5350	0	0	2	1	0
New.CleanUp.ReferenceOTU5351	0	1	0	0	0
New.CleanUp.ReferenceOTU5353	0	0	0	1	0
New.CleanUp.ReferenceOTU5354	0	5	0	0	2
New.CleanUp.ReferenceOTU5355	1	0	0	0	1
New.CleanUp.ReferenceOTU5359	0	1	0	0	0
New.CleanUp.ReferenceOTU5362	0	0	7	0	6
New.CleanUp.ReferenceOTU5365	0	0	0	0	0
New.CleanUp.ReferenceOTU5366	2	1	0	0	0
New.CleanUp.ReferenceOTU5371	0	0	0	0	1
New.CleanUp.ReferenceOTU5372	0	0	0	0	0
New.CleanUp.ReferenceOTU5375	2	1	0	4	1
New.CleanUp.ReferenceOTU5377	1	0	0	0	0
New.CleanUp.ReferenceOTU5379	0	0	0	0	1
New.CleanUp.ReferenceOTU5381	1	1	0	0	0
New.CleanUp.ReferenceOTU5386	0	1	1	0	0
New.CleanUp.ReferenceOTU5388	0	0	0	0	0
