ID	S1G	S2G	T1G	T2G
3269	1.25614	1.31683	2.40852	1.53832
5005	4.46434	0	0.0216163	0.12987
55911	0.991096	0.20077	0.00663338	0.15068
117579	0.680675	0	0	0
284184	32.113	34.4717	20.975	14.8471
284716	0.360869	2.49735	0.374415	0.275996
23281	0.000113863	0.0552847	0.0232832	0.0226875
51135	2.82985	2.60545	3.41062	2.76771
9465	0.585915	0.819486	1.2455	1.39347
91523	15.1583	4.57564	1.08972	3.20856
438	0	0	0	0.365641
55753	0.0389167	0	0.0122353	0.0726814
128218	1.75221	2.37525	3.03257	0.844313
147658	0.045572	0	0.064807	0.106523
79161	12.5607	5.44757	10.4843	13.0469
5445	2.68862	0.712199	1.74262	1.46266
2081	2.02257	2.40363	2.45868	4.65552
653643	0	0.0110745	0.0275744	0.00911604
378925	0.155009	0	0	0.0368834
55287	0.169159	0	0.451609	0.418722
10478	4.47798	6.99571	3.36755	4.57645
6329	0.0187066	0.108264	0.261483	0.727867
118460	10.7937	15.8954	12.4515	12.421
54893	2.11032	4.34101	4.64255	4.25937
89848	2.1593	2.37229	3.16936	2.8224
6091	1.53001	1.99577	1.90377	2.6145
6424	90.7062	49.7479	36.5823	135.888
2140	2.32551	3.13774	2.59726	3.79926
6540	0	0	0.094315	0.442423
84314	6.89413	7.41684	7.58111	10.9594
283375	0	0	0.231113	0
1111	1.30492	0.94209	1.5081	1.28894
284417	0.396025	0.358993	0	1.07115
441151	0.123362	0	0.0622406	0.0444802
150771	0.116514	0.38573	1.89268	1.30341
284391	1.28663	2.45735	2.76833	2.95763
84911	0.362632	1.16619	0.108269	0.143252
90321	7.58198	9.27798	7.35547	7.84009
284106	9.99384	9.29978	6.82371	7.82339
51314	0.0504253	0.119595	0	0
5424	5.74285	4.59559	6.21842	6.30617
84766	0.441648	0.638815	0.235355	1.12521
8653	0	0.0458383	0	0
23566	2.33405	0.0371155	0.173617	1.33755
4583	0.0336861	0.118061	0.00104552	0.00897736
442247	0.0248849	0.0695993	0.0235901	0.0929896
200010	0	0	0.05064	0
57553	1.50075	0.954143	3.02888	4.59777
139425	0	0	0.0119512	0.0236595
2195	6.55513	2.7646	6.44327	9.49255
55289	0	0.0373433	0	0
7045	72.8341	35.1157	45.8467	71.8651
55652	7.37809	11.5786	19.2505	15.5064
85315	1.399	1.84789	2.69755	1.97887
60386	2.35568	2.66763	2.82101	1.82787
2147	0.0538658	0	0	0
164668	0.110618	1.06989	0.303539	0.000709598
285220	0	0	0	0.00421525
79982	2.56073	3.47869	2.68178	3.08349
55182	0.758561	0.0919292	2.96354	2.2967
27151	2.11238	0.0432204	2.22476	4.50811
445347	0.750874	0.243941	0.196782	0.626209
1408	7.5815	12.0599	15.8883	17.4526
64711	0.103298	0.189887	0.544605	2.51428
758	0	0.575424	0.153123	0.236368
285613	1.29043	2.45113	0.931167	1.44559
114902	0.000678791	0.000606581	0.000620575	0.00060086
643596	0.0989843	0.0918823	0.062766	0.246743
11102	1.87	1.59551	1.35248	2.5859
4867	0.210976	0.340029	0.00068778	0.906821
158056	0.425676	0.786783	1.10073	0.690889
100144748	0.201361	0.198744	0.24537	0.398579
101060589	5.33815	5.10017	4.44736	6.23406
6857	0	0.0130266	0.820549	1.08285
10720	95.9555	0	1.66753	0.208195
171558	0.932412	0.608037	0.0823887	0.159107
653	0	0.0471484	0.424602	0.284622
116211	0.476507	0.160789	0.0727526	0.135135
23533	3.74501	2.78544	0.859744	1.30933
200958	2.53177	1.8496	3.76277	2.27044
374882	0.00111822	2.14909	1.69165	2.11894
114132	0.284248	0.16472	0.140652	1.22463
3827	0	0.03366	0	0
25851	2.05455	2.88598	5.04823	5.64667
7289	5.54749	6.03775	11.978	10.8602
643699	0.953124	0.662231	1.49777	2.43504
100529261	1.42031	2.01214	2.97708	1.63261
54921	20.1493	21.324	21.1263	20.2251
54496	8.73958	7.7936	11.4779	11.7319
3384	4.79042	2.32982	5.33648	1.79543
4485	0.381924	0.416129	1.08577	1.40033
57602	0.00025374	0.0987776	0.12611	0.142603
4659	4.41363	5.02885	7.76148	8.12789
283229	0.512575	0.0215657	1.86961	0.678328
51738	1.59636	0	0	0.107614
222223	0.310864	1.05574	0.580748	0.506205
647310	0.0879054	0.0164549	0.149546	0.19698
3491	47.1427	37.2594	301.044	115.204
653269	0.0719009	0.0254797	0.0423102	0.210387
6776	9.28009	4.92763	20.4569	21.119
10840	0.358335	0.211693	0.46603	0.129219
84542	0.132024	1.63036	0.147749	0.584243
149478	0.415733	0.14017	0.218672	0.452553
6579	0	0	0	0.704734
642517	0.61842	0.1692	0.105087	0.793637
153918	0	0	0	0.402823
2257	0.0330531	0.164453	0.172479	0.248998
222659	0.0220458	0.0205843	0.0208938	0
1294	0.34089	0.234169	1.13359	0.241204
254827	2.5897	0.457286	1.91249	2.53625
58513	1.61354	1.4785	2.46764	3.05709
60492	0.973274	1.29246	1.83786	1.89901
90594	0.836839	1.11975	0.715812	1.00445
9099	0.107473	0.225023	2.05063	0.690617
2792	0.030137	0.00128968	0.000666239	0.0433908
730130	0	0	0	0.0496802
442721	0	0	0	0
23066	0.0857716	0.227761	2.41354	1.81064
729759	0	0	0	0.0132504
100996862	0.429048	0.929313	3.17636	0.855108
81542	13.2207	12.079	8.80971	10.0727
816	0.731339	1.35949	0.396666	3.70172
283310	0.00011881	0.000113818	0.0290794	0.435178
441531	0.591454	0.555899	0.146004	0.63279
4647	0.702398	0.052207	1.33192	1.70238
63970	0	0	0.158544	1.23498
169200	1.59294	0.708659	2.17494	2.36387
10243	1.22752	0.398971	0.994432	0.650009
85474	1.64492	0.566932	1.06981	1.44187
64577	0.0866913	0	0	0
79813	11.61	11.6453	12.1138	15.8511
83695	0.61818	1.18415	0.74237	0.642893
2123	5.15543	8.72941	2.14235	2.72827
27315	6.16453	0.596636	2.90669	3.00712
84100	0.711896	1.18933	0.86326	0.995294
120526	1.86913	2.22629	1.58098	3.10514
10209	4.3206	9.44409	13.6826	8.56828
480	0.18762	1.40342	0	0.241367
55669	5.13594	5.23673	4.96779	4.65165
64849	4.73075	0.111534	0.314592	0.419145
80004	9.65046	12.7979	4.6491	5.45761
79172	0.450776	1.57158	1.96836	0.861795
387338	1.68092	1.39639	3.72406	0.00675802
23553	0	0	0	0.00112642
6568	0	0.0263553	0	0
100287163	1.61546	1.29287	1.643	3.4159
23429	9.02266	7.83123	7.93213	8.20843
3135	12.7445	10.1321	13.692	7.58889
5047	0.455969	0	0.0947015	0
79747	0	0.30222	0	0
5515	19.6828	12.3386	14.6036	15.8675
1349	34.1186	42.4723	19.5575	19.1896
100861412	1.02007	0.343749	0.644676	0.806972
79086	2.54645	3.69208	2.7047	4.95259
23089	0.0782779	0.185334	8.89895	8.14637
56655	9.02148	9.02134	15.6053	11.3695
79865	0.0799293	0.0500072	0.0879793	0.024876
6474	1.29313	0.586367	1.7619	2.67354
10402	0.209811	0.39132	0.285519	0.0607649
5890	0.176465	0.284983	1.73289	2.2949
9391	24.3779	25.6928	23.937	29.36
23148	0.697434	0.613769	4.15484	2.74892
84940	13.0831	0	0.667505	0.223683
30816	0.0291344	0.0409687	0.0550029	0.0815872
9022	122.933	4.84359	6.23735	10.2442
407738	0.0492444	0	0.0466769	0.0460028
151742	1.40042	1.38927	0.539172	1.5581
219527	0.0627388	0.162331	0.0664418	0.175602
192111	6.41464	5.55963	8.76765	10.8777
10140	16.4644	102.432	29.5482	23.5034
6171	14497.6	7885.31	13486.9	12953.4
995	0.0479986	0.39126	0	0.0486025
84466	0.124172	0.107277	0.612164	0.426468
201973	0.469551	0.503003	0.778436	0.692284
25907	2.18303	1.2741	1.39707	3.09627
728419	0.00236302	0	0.00324363	0
55602	3.17186	3.48478	4.84014	3.78072
152015	0	0	0.236532	0.385912
267020	0.00224896	0.0765982	0.0720731	0.075484
100287441	0	0	0.00324363	0
100287478	0	0	0.00324363	0
4090	3.81107	2.86868	2.46879	0.253427
728386	0.00236302	0	0.00324363	0
6414	2.74847	0.00205675	2.0846	0.0315521
27039	0.0784961	0.147304	0.222752	0.256554
728047	0.546908	0.308436	0.946487	1.44392
4547	0	0	0.026441	0.013076
54490	1.17812	0	0.331528	0.0557319
100287513	0	0	0.00324363	0
101060716	0.00640923	0.107684	0.0362916	0.011958
653125	0.110338	0.0880464	0.234616	0.195933
285672	3.60744	2.60832	3.69078	3.79436
100132463	0.0381566	0	0.318433	0.30412
64105	0.593873	0.598829	0.0953792	0.175137
100287404	0	0	0.00324363	0
641700	156.023	168.52	1975.32	811.994
56114	0.704127	3.23672	0.671883	0.367949
56109	1.38504	0.772089	2.06531	2.52341
348378	0.433889	1.06591	0.647087	0.651643
56110	5.27994	0.479125	3.84861	2.85041
79776	0.00324337	0.0828997	0.162663	0.986698
56108	0.600241	0.251673	0.548069	0.913142
203074	0	0	0	0.0179652
645840	1.3524	1.71145	2.79354	2.47405
152138	0.00547476	0	0	0
137075	5.80233	0.737242	6.00153	5.79759
51265	0.226114	0.143138	0.213244	0.257706
56101	0.690646	0.359035	1.7981	2.35565
23025	0.00622278	6.399	0.00398208	0.0109594
157285	5.20949	1.43934	7.60091	14.1982
143244	0.849324	0.690635	0.756908	0.655643
56100	0.977824	0.882995	5.60566	4.51753
440345	0.511697	0.359075	0.496884	0.96052
647174	0.0348244	0.0363083	0	0
399474	0.511004	0.961227	4.40626	4.01163
1015	0	0.0678321	0.00903693	0
440138	2.7287	2.06574	2.25957	2.2033
342538	2.22864	0.55361	1.49482	2.16187
9724	5.75703	7.4379	7.84252	8.01026
56145	0.0699946	0.0173863	0.288373	0.0443941
56103	2.33731	0.618664	2.83639	2.3535
56104	2.59782	1.76219	0.557066	0.946951
284434	0.0173347	0.0447443	0.0357356	0.0494323
84364	0.00039769	0	0.194203	0
84000	0.770491	0.0327991	1.24194	2.77018
266743	0.0370586	0	0.0969046	0
84285	4.20545	5.67087	4.77478	7.55959
727897	0	0.145571	0.205291	0.988265
57132	15.6936	13.9082	19.1525	18.3998
219854	1.74278	0.778907	0.808443	1.75364
399687	3.76373	1.44346	8.31133	9.81572
2900	0.0127452	0.324524	0.0952653	0.0235095
57586	0	0	0	0.254016
79841	0.0167409	0	0.0191123	0
2875	0.104573	0.0487061	0.28876	0.779847
9024	0	0	0	0
56142	0.978933	0.0166385	0.782462	1.79701
3762	4.55018	1.95316	0.568831	1.86536
4975	0.193734	0	0	0
100528030	1.22738	0.583861	2.10588	1.65263
83552	0.0940278	0.103741	0.0317739	0.0591439
55845	19.799	18.6829	34.0445	30.8211
91056	2.71376	2.31065	3.92937	4.67146
55331	1.61261	2.85672	2.03776	1.91229
144448	0	0	0	0
917	1.07568	3.07266	1.36859	1.28897
170589	0.13522	0	0	0
5003	0.328434	0.102449	0.18093	0.154125
1572	0	0	0.116171	0
388015	0	0	0	0.0191939
92105	4.53755	4.17445	4.09397	5.41182
101060179	0.983818	0.999266	2.26072	2.77081
5205	3.1862	18.9695	5.55351	4.83621
120071	1.67245	0.191893	2.66699	5.74479
162494	0.0672263	0.449806	0.0765653	0.464488
10566	0	0.143272	0	0.261862
10795	0.892251	0.585868	1.51327	1.53491
54586	0	0	0.0584033	0.17058
131096	0	0	0.141149	0
93589	0.79644	0.189652	0.930308	0.952471
497189	0.21633	0.925956	0.134641	0.160982
101060699	0.0655055	0.0362472	0.0197554	0.0395703
55611	49.6659	40.8175	60.7786	63.1345
6665	0.0149512	0.413978	10.5247	5.2258
5833	11.2253	5.23619	6.89906	11.5092
100996825	0.293598	0.13975	1.02741	1.13863
11232	1.37353	3.32996	1.75562	2.88529
27098	0.125346	0.440939	0.156014	0.0945986
84700	0	0	0.0472757	0
10198	0.320231	0.685961	0.411736	0.413612
51631	11.078	16.9266	16.037	22.5671
9542	0.075582	0.0357339	0.525004	1.28961
373863	1.08035	0.860609	0.514483	0.737469
2967	2.12921	2.45952	3.78879	4.12369
6511	0	0	0.0534014	0.0474698
774	0.0366209	0	0	0
128674	0	0	0	0.0505381
9423	0.934522	0.248312	5.16853	8.24063
3227	1.63195	0.093961	0.0617767	0.0309075
22895	0	0.131728	0.145178	0
51499	7.30239	5.73821	8.69394	9.32085
5959	0.364971	0.243721	2.88292	1.48289
388512	0.0677349	0.0479567	0.0213979	0
729747	0.0483424	0.185328	0.0997301	0.0448699
55117	0	0	0.000119358	0
8499	0.140505	0.0436287	0.0887915	0.0861064
440107	0.383549	0.0584277	0.0616493	0
28977	1.26036	1.55529	2.65008	3.0218
6490	2.09152	0.0857429	0.491274	1.24552
374462	0	0	0	0.036597
1833	0.15779	1.65598	0	0.373208
163590	5.41906	1.08348	3.33546	3.88719
4293	0.779148	0.670609	0.992857	0.957444
51527	6.99897	5.40341	3.21815	4.44918
1750	0.105443	0	0	0.099083
388021	0	0	0	0.0656286
4308	0	0	0.00705231	0.00937817
6473	0	0	0.018266	0
54629	2.51941	3.72258	3.84635	3.23064
197342	0.761629	0.700076	0.722879	0.505313
653720	0.0270734	0.014763	0.0766463	0.0846551
89839	0.395315	0.396673	0.0904422	0.112844
49855	2.12998	3.97869	6.17555	4.05478
116840	2.28437	2.65162	4.80737	6.04556
487	0	0	0.154702	0
146664	0	0	0	0
343	0	0	0	0.0379232
90864	20.4945	21.4132	19.9604	18.4134
348158	0	0	0	0
728498	0.101341	0.13237	0.172572	0.22047
246778	0	0	0	0.101538
653073	0.0522277	0.148587	0.134752	0.199288
115584	0.593517	0	0	0
116729	0	0.0643695	0	0
2642	0	0	0.0480193	0
5148	0.689187	1.30123	0.670029	0
56111	3.73799	0.327825	1.6345	0.638356
79092	0.000920332	0.125515	0.238338	0.378222
56107	0.543797	0.72872	1.85838	1.80201
146845	0	0	0.125712	0
56102	1.08252	0.256136	0.641426	0.496248
9123	2.81375	1.0527	0.0683397	0.712797
64149	1.33758	5.12466	2.40268	2.7236
283985	0	0	0.0624661	0
162333	0.269929	1.34792	0	0.0425748
80022	0.596951	0.352105	2.56021	1.24776
1006	0	0	0	0
768206	0	0	0	0
7087	0	0	0	0.683134
3773	0	0	1.16364	0.288233
5608	0.375868	0.26912	0.00162818	0.237054
9592	2.4977	0.624473	4.8783	3.90612
84941	3.48697	2.0111	2.58508	3.55565
125965	0.0508643	0.0394516	0.35988	0.0571463
4161	2.74578	0	0	0.0960721
162655	0.0223431	0.0614816	0.073893	0.135723
8170	0.108178	0.103305	0.170699	0.104617
85451	2.62326	5.10084	12.0788	11.6888
84446	0.0803977	0.350278	1.65044	2.69292
342892	1.24607	0.681542	0.40657	0.473359
83546	0.00472745	28.5984	0	0
9668	2.66046	1.33265	2.79305	2.67695
284366	0.0856681	0	0	0
81856	0.171828	0.444232	0.208079	0.365875
26085	0.125179	0	0.591415	1.63811
147657	4.44712	3.34472	3.3864	2.78366
55554	0.296106	0	0	0
23149	0.441894	0.468636	0.0547734	3.17308
2358	0.102509	0.196142	0.0303475	0.0596722
3817	0.000470665	0.143272	0	0
84258	1.0759	0.0541378	0.226081	0.0749889
100463486	0.0617604	0.00579716	0.00950655	0.000839001
199786	0.0832663	0.0995422	0.103014	0.123203
125875	0.233529	0.121594	0.964297	0.533775
5611	17.1872	11.3221	9.62264	10.2048
